sample	video_id	clip_id	word_index	word	char_start	char_end	start_s	end_s	timing_mask	text_mask	audio_mask	vision_mask	all_modalities_mask	audio_window_coverage	vision_coverage	audio_window_count	vision_frame_count	needs_review	alignment_review_flags	merge_review_flags	word_review_flags	verified_digital_silence	candidate_timing_excluding_silence	candidate_audio_excluding_silence	candidate_all_modalities_excluding_silence
sample_0045	-mJ2ud6oKI8	9	16	flossing	74	82	3.88	4.28	true	true	true	true	true	1	1	41	13	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0045	-mJ2ud6oKI8	9	17	your	83	87	5.86	5.98	true	true	true	true	true	1	1	13	5	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0045	-mJ2ud6oKI8	9	18	teeth	88	93	6.08	6.24	true	true	true	true	true	1	1	17	6	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0045	-mJ2ud6oKI8	9	19	for	94	97	6.26	6.36	true	true	true	true	true	1	1	11	4	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0045	-mJ2ud6oKI8	9	20	the	98	101	6.42	6.5	true	true	true	true	true	1	1	9	3	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0045	-mJ2ud6oKI8	9	21	first	102	107	6.58	6.76	true	true	true	true	true	1	1	19	6	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0045	-mJ2ud6oKI8	9	22	time	108	112	6.8	6.88	true	true	true	true	true	1	1	7	4	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0046	-mJ2ud6oKI8	8	1	Sometimes	0	9	0.78	1.14	true	true	true	true	true	1	1	37	12	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0046	-mJ2ud6oKI8	8	2	we	10	12	1.22	1.36	true	true	true	true	true	1	1	15	5	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0046	-mJ2ud6oKI8	8	3	have	13	17	1.44	1.62	true	true	true	true	true	1	1	19	6	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0046	-mJ2ud6oKI8	8	4	to	18	20	1.64	1.78	true	true	true	true	true	1	1	15	5	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0046	-mJ2ud6oKI8	8	5	stretch	21	28	2.02	2.34	true	true	true	true	true	1	1	33	11	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0046	-mJ2ud6oKI8	8	6	that	29	33	2.38	2.46	true	true	true	true	true	1	1	9	3	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0046	-mJ2ud6oKI8	8	7	joint	34	39	2.54	2.78	true	true	true	true	true	1	1	25	8	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0046	-mJ2ud6oKI8	8	8	that	40	44	2.92	3.06	true	true	true	true	true	1	1	15	5	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0046	-mJ2ud6oKI8	8	9	is	45	47	3.22	3.26	true	true	true	true	true	1	1	5	2	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0046	-mJ2ud6oKI8	8	10	already	48	55	3.38	3.74	true	true	true	true	true	1	1	37	12	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0046	-mJ2ud6oKI8	8	11	irritated	56	65	3.78	4.16	true	true	true	true	true	1	1	36	12	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0047	-mqbVkbCndg	0	1	How,	0	4	0.16	0.34	true	true	true	true	true	1	1	19	7	false				false	true	true	true
sample_0047	-mqbVkbCndg	0	2	at	5	7	0.88	0.92	true	true	true	true	true	1	1	5	2	false				false	true	true	true
sample_0047	-mqbVkbCndg	0	3	a	8	9	0.98	1	true	true	true	true	true	1	1	3	1	false				false	true	true	true
sample_0047	-mqbVkbCndg	0	4	particular	10	20	1.06	1.56	true	true	true	true	true	1	1	51	16	false				false	true	true	true
sample_0047	-mqbVkbCndg	0	5	moment	21	27	1.66	2	true	true	true	true	true	1	1	35	11	false				false	true	true	true
sample_0047	-mqbVkbCndg	0	6	in	28	30	2.08	2.14	true	true	true	true	true	1	1	7	3	false				false	true	true	true
sample_0047	-mqbVkbCndg	0	7	time—our	31	39	2.24	2.94	true	true	true	true	true	1	1	71	22	false				false	true	true	true
sample_0047	-mqbVkbCndg	0	8	moment	40	46	3.06	3.4	true	true	true	true	true	1	1	35	11	false				false	true	true	true
sample_0047	-mqbVkbCndg	0	9	in	47	49	3.52	3.56	true	true	true	true	true	1	1	5	2	false				false	true	true	true
sample_0047	-mqbVkbCndg	0	10	time—are	50	58	3.68	4.62	true	true	true	true	true	1	1	95	29	false				false	true	true	true
sample_0047	-mqbVkbCndg	0	11	they	59	63	4.7	4.88	true	true	true	true	true	1	1	19	6	false				false	true	true	true
sample_0047	-mqbVkbCndg	0	12	limited	64	71	5.42	5.84	true	true	true	true	true	1	1	43	14	false				false	true	true	true
sample_0048	-t217m2on-s	2	1	But	0	3	0.52	0.7	true	true	true	true	true	1	1	19	6	false				false	true	true	true
sample_0048	-t217m2on-s	2	2	a	4	5	0.92	0.94	true	true	true	true	true	1	1	3	2	false				false	true	true	true
sample_0048	-t217m2on-s	2	3	good	6	10	1.44	1.58	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0048	-t217m2on-s	2	4	thing	11	16	1.62	1.74	true	true	true	true	true	1	1	13	5	false				false	true	true	true
sample_0048	-t217m2on-s	2	5	to	17	19	1.76	1.82	true	true	true	true	true	1	1	7	3	false				false	true	true	true
sample_0048	-t217m2on-s	2	6	do	20	22	1.86	1.92	true	true	true	true	true	1	1	7	3	false				false	true	true	true
sample_0048	-t217m2on-s	2	7	is	23	25	2	2.06	true	true	true	true	true	1	1	7	2	false				false	true	true	true
sample_0048	-t217m2on-s	2	8	yawning,	26	34	2.12	2.56	true	true	true	true	true	1	1	45	14	false				false	true	true	true
sample_0048	-t217m2on-s	2	9	chewing	35	42	3.58	3.9	true	true	true	true	true	1	1	33	10	false				false	true	true	true
sample_0048	-t217m2on-s	2	10	gum	43	46	4	4.18	true	true	true	true	true	1	1	19	6	false				false	true	true	true
sample_0048	-t217m2on-s	2	11	is	47	49	4.3	4.4	true	true	true	true	true	1	1	11	3	false				false	true	true	true
sample_0048	-t217m2on-s	2	12	effective.	50	60	4.48	5.06	true	true	true	true	true	1	1	59	18	false				false	true	true	true
sample_0049	-t217m2on-s	7	1	If	0	2	0.56	0.6	true	true	true	true	true	1	1	5	2	false				false	true	true	true
sample_0049	-t217m2on-s	7	2	you	3	6	0.64	0.72	true	true	true	true	true	1	1	9	3	false				false	true	true	true
sample_0049	-t217m2on-s	7	3	find	7	11	0.84	1.08	true	true	true	true	true	1	1	25	8	false				false	true	true	true
sample_0049	-t217m2on-s	7	4	that	12	16	1.14	1.28	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0049	-t217m2on-s	7	5	your	17	21	1.4	1.54	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0049	-t217m2on-s	7	6	ears	22	26	1.7	1.96	true	true	true	true	true	1	1	27	8	false				false	true	true	true
sample_0049	-t217m2on-s	7	7	consistently	27	39	3.28	4	true	true	true	true	true	1	1	73	22	false				false	true	true	true
sample_0049	-t217m2on-s	7	8	do	40	42	4.28	4.4	true	true	true	true	true	1	1	13	4	false				false	true	true	true
sample_0049	-t217m2on-s	7	9	this	43	47	4.48	4.66	true	true	true	true	true	1	1	19	6	false				false	true	true	true
sample_0049	-t217m2on-s	7	10	and	48	51	4.78	4.86	true	true	true	true	true	1	1	9	3	false				false	true	true	true
sample_0049	-t217m2on-s	7	11	you	52	55	4.9	4.96	true	true	true	true	true	1	1	7	2	false				false	true	true	true
sample_0049	-t217m2on-s	7	12	can't	56	61	5.04	5.36	true	true	true	true	true	1	1	33	10	false				false	true	true	true
sample_0049	-t217m2on-s	7	13	pop	62	65	5.56	5.82	true	true	true	true	true	1	1	27	9	false				false	true	true	true
sample_0049	-t217m2on-s	7	14	them	66	70	5.9	6.02	true	true	true	true	true	1	1	13	4	false				false	true	true	true
sample_0049	-t217m2on-s	7	15	often,	71	77	6.18	6.44	true	true	true	true	true	1	1	27	9	false				false	true	true	true
sample_0049	-t217m2on-s	7	16	you'll	78	84	6.92	7.08	true	true	true	true	true	1	1	17	6	false				false	true	true	true
sample_0049	-t217m2on-s	7	17	definitely	85	95	7.1	7.48	true	true	true	true	true	1	1	39	12	false				false	true	true	true
sample_0049	-t217m2on-s	7	18	need	96	100	7.78	7.92	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0049	-t217m2on-s	7	19	to	101	103	7.96	8	true	true	true	true	true	1	1	5	2	false				false	true	true	true
sample_0049	-t217m2on-s	7	20	see	104	107	8.06	8.2	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0049	-t217m2on-s	7	21	a	108	109	8.24	8.26	true	true	true	true	true	1	1	3	1	false				false	true	true	true
sample_0049	-t217m2on-s	7	22	physician	110	119	8.32	8.82	true	true	true	true	true	1	1	51	16	false				false	true	true	true
sample_0049	-t217m2on-s	7	23	regarding	120	129	9.48	9.92	true	true	true	true	true	1	1	45	14	false				false	true	true	true
sample_0049	-t217m2on-s	7	24	those	130	135	9.98	10.12	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0049	-t217m2on-s	7	25	things,	136	143	10.2	10.48	true	true	true	true	true	1	1	29	9	false				false	true	true	true
sample_0049	-t217m2on-s	7	26	it	144	146	10.9	10.94	true	true	true	true	true	1	1	5	2	false				false	true	true	true
sample_0049	-t217m2on-s	7	27	could	147	152	11.02	11.18	true	true	true	true	true	1	1	17	6	false				false	true	true	true
sample_0049	-t217m2on-s	7	28	be	153	155	11.24	11.3	true	true	true	true	true	1	1	7	2	false				false	true	true	true
sample_0049	-t217m2on-s	7	29	something	156	165	11.4	11.72	true	true	true	true	true	1	1	33	10	false				false	true	true	true
sample_0049	-t217m2on-s	7	30	more	166	170	11.78	11.94	true	true	true	true	true	1	1	17	6	false				false	true	true	true
sample_0049	-t217m2on-s	7	31	of	171	173	12	12.04	true	true	true	true	true	1	1	5	2	false				false	true	true	true
sample_0049	-t217m2on-s	7	32	a	174	175	12.12	12.14	true	true	true	true	true	1	1	3	2	false				false	true	true	true
sample_0049	-t217m2on-s	7	33	nasal	176	181	12.2	12.5	true	true	true	true	true	1	1	31	9	false				false	true	true	true
sample_0049	-t217m2on-s	7	34	infection	182	191	12.58	13.12	true	true	true	true	true	1	1	55	17	false				false	true	true	true
sample_0049	-t217m2on-s	7	35	or	192	194	13.34	13.4	true	true	true	true	true	1	1	7	2	false				false	true	true	true
sample_0049	-t217m2on-s	7	36	a	195	196	13.48	13.5	true	true	true	true	true	1	1	3	1	false				false	true	true	true
sample_0049	-t217m2on-s	7	37	sinus	197	202	13.58	13.94	true	true	true	true	true	1	1	37	12	false				false	true	true	true
sample_0049	-t217m2on-s	7	38	infection	203	212	14.02	14.54	true	true	true	true	true	1	1	53	17	false				false	true	true	true
sample_0049	-t217m2on-s	7	39	that	213	217	15.14	15.28	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0049	-t217m2on-s	7	40	he	218	220	15.38	15.46	true	true	true	true	true	1	1	9	3	false				false	true	true	true
sample_0049	-t217m2on-s	7	41	would	221	226	15.56	15.76	true	true	true	true	true	1	1	21	7	false				false	true	true	true
sample_0049	-t217m2on-s	7	42	need	227	231	15.8	15.94	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0049	-t217m2on-s	7	43	to	232	234	16	16.04	true	true	true	true	true	1	1	5	2	false				false	true	true	true
sample_0049	-t217m2on-s	7	44	deal	235	239	16.1	16.26	true	true	true	true	true	1	1	17	5	false				false	true	true	true
sample_0049	-t217m2on-s	7	45	with.	240	245	16.34	16.48	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0050	-tANM6ETl_M	3	1	The	0	3	0.54	0.62	true	true	true	true	true	1	1	9	3	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	2	first	4	9	0.7	0.92	true	true	true	true	true	1	1	23	7	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	3	place	10	15	1	1.28	true	true	true	true	true	1	1	29	9	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	4	is	16	18	1.38	1.44	true	true	true	true	true	1	1	7	3	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	5	either	19	25	1.54	1.74	true	true	true	true	true	1	1	21	7	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	6	you	26	29	1.86	1.94	true	true	true	true	true	1	1	9	4	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	7	have	30	34	2.04	2.2	true	true	true	true	true	1	1	17	5	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	8	a	35	36	2.28	2.3	true	true	true	true	true	1	1	3	1	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	9	prospect,	37	46	2.38	2.9	true	true	true	true	true	1	1	53	16	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	10	or	47	49	2.94	3	true	true	true	true	true	1	1	7	2	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	11	a	50	51	3.06	3.08	true	true	true	true	true	1	1	3	2	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	12	customer	52	60	3.14	3.5	true	true	true	true	true	1	1	37	11	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	13	who's	61	66	3.56	3.68	true	true	true	true	true	1	1	13	5	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	14	never	67	72	3.88	4.16	true	true	true	true	true	1	1	29	9	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	15	done	73	77	4.28	4.46	true	true	true	true	true	1	1	19	6	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	16	it	78	80	4.52	4.56	true	true	true	true	true	1	1	5	2	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	17	before,	81	88	4.66	5.04	true	true	true	true	true	1	1	39	13	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	18	or	89	91	5.06	5.1	true	true	true	true	true	1	1	5	2	true	low_ctc_probability	vision_partial_coverage	low_ctc_probability	false	true	true	true
sample_0050	-tANM6ETl_M	3	19	they've	92	99	5.12	5.32	true	true	true	true	true	1	1	21	7	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	20	never	100	105	5.42	5.64	true	true	true	true	true	1	0.939395455	23	7	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	21	tried	106	111	5.72	5.96	true	true	true	true	true	1	1	25	8	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0050	-tANM6ETl_M	3	22	it.	112	115	6.04	6.1	true	true	true	true	true	1	1	7	2	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0051	-tPCytz4rww	11	1	Make	0	4	0.5	0.64	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0051	-tPCytz4rww	11	2	sure	5	9	0.7	0.86	true	true	true	true	true	1	1	17	5	false				false	true	true	true
sample_0051	-tPCytz4rww	11	3	that	10	14	0.9	1	true	true	true	true	true	1	1	11	3	false				false	true	true	true
sample_0051	-tPCytz4rww	11	4	your	15	19	1.04	1.18	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0051	-tPCytz4rww	11	5	using	20	25	1.3	1.5	true	true	true	true	true	1	1	21	6	false				false	true	true	true
sample_0051	-tPCytz4rww	11	6	comps	26	31	1.56	1.88	true	true	true	true	true	1	1	33	11	false				false	true	true	true
sample_0051	-tPCytz4rww	11	7	that	32	36	1.92	2.02	true	true	true	true	true	1	1	11	4	false				false	true	true	true
sample_0051	-tPCytz4rww	11	8	are	37	40	2.1	2.18	true	true	true	true	true	1	1	9	3	false				false	true	true	true
sample_0051	-tPCytz4rww	11	9	not	41	44	2.2	2.32	true	true	true	true	true	1	1	13	4	false				false	true	true	true
sample_0051	-tPCytz4rww	11	10	larger,	45	52	2.4	2.78	true	true	true	true	true	1	1	39	12	false				false	true	true	true
sample_0051	-tPCytz4rww	11	11	no	53	55	3.22	3.32	true	true	true	true	true	1	1	11	4	false				false	true	true	true
sample_0051	-tPCytz4rww	11	12	larger	56	62	3.38	3.68	true	true	true	true	true	1	1	31	10	false				false	true	true	true
sample_0051	-tPCytz4rww	11	13	than	63	67	3.74	3.84	true	true	true	true	true	1	1	11	4	false				false	true	true	true
sample_0051	-tPCytz4rww	11	14	twelve	68	74	3.94	4.16	true	true	true	true	true	1	1	23	7	false				false	true	true	true
sample_0051	-tPCytz4rww	11	15	hundred	75	82	4.18	4.38	true	true	true	true	true	1	1	21	7	false				false	true	true	true
sample_0051	-tPCytz4rww	11	16	square	83	89	4.42	4.62	true	true	true	true	true	1	1	21	7	false				false	true	true	true
sample_0051	-tPCytz4rww	11	17	feet.	90	95	4.66	4.82	true	true	true	true	true	1	1	17	6	false				false	true	true	true
sample_0052	-tPCytz4rww	10	1	Say	0	3	0.6	0.72	true	true	true	true	true	1	1	13	4	true	asr_disagreement			false	true	true	true
sample_0052	-tPCytz4rww	10	2	twenty	4	10	0.8	1.02	true	true	true	true	true	1	1	23	7	true	asr_disagreement			false	true	true	true
sample_0052	-tPCytz4rww	10	3	percent	11	18	1.08	1.44	true	true	true	true	true	1	1	37	12	true	asr_disagreement			false	true	true	true
sample_0052	-tPCytz4rww	10	4	so	19	21	1.58	1.72	true	true	true	true	true	1	1	15	5	true	asr_disagreement			false	true	true	true
sample_0052	-tPCytz4rww	10	5	if	22	24	1.94	1.98	true	true	true	true	true	1	1	5	2	true	asr_disagreement			false	true	true	true
sample_0052	-tPCytz4rww	10	6	you've	25	31	2.04	2.2	true	true	true	true	true	1	1	17	5	true	asr_disagreement			false	true	true	true
sample_0052	-tPCytz4rww	10	7	got	32	35	2.24	2.32	true	true	true	true	true	1	1	9	3	true	asr_disagreement			false	true	true	true
sample_0052	-tPCytz4rww	10	8	a	36	37	2.38	2.4	true	true	true	true	true	1	1	3	1	true	asr_disagreement			false	true	true	true
sample_0052	-tPCytz4rww	10	9	thousand	38	46	2.46	2.78	true	true	true	true	true	1	1	33	11	true	asr_disagreement			false	true	true	true
sample_0052	-tPCytz4rww	10	10	square	47	53	2.8	3.04	true	true	true	true	true	1	1	25	8	true	asr_disagreement			false	true	true	true
sample_0052	-tPCytz4rww	10	11	foot	54	58	3.1	3.28	true	true	true	true	true	1	1	19	6	true	asr_disagreement			false	true	true	true
sample_0052	-tPCytz4rww	10	12	condo.	59	65	3.68	4.02	true	true	true	true	true	1	1	35	11	true	asr_disagreement			false	true	true	true
sample_0053	-tPCytz4rww	12	1	No	0	2	0.54	0.62	true	true	true	true	true	1	1	9	3	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	2	less	3	7	0.7	0.88	true	true	true	true	true	1	1	19	6	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	3	than	8	12	0.94	1.06	true	true	true	true	true	1	1	13	4	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	4	eight	13	18	1.34	1.5	true	true	true	true	true	1	1	17	5	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	5	hundred	19	26	1.54	1.74	true	true	true	true	true	1	1	21	7	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	6	squire	27	33	1.78	2	true	true	true	true	true	1	1	23	7	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	7	feet	34	38	2.04	2.22	true	true	true	true	true	1	1	19	6	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	8	and	39	42	2.6	2.66	true	true	true	true	true	1	1	7	2	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	9	going	43	48	2.68	2.8	true	true	true	true	true	1	1	13	4	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0053	-tPCytz4rww	12	10	to	49	51	2.82	2.88	true	true	true	true	true	1	1	7	3	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0053	-tPCytz4rww	12	11	similar	52	59	2.98	3.38	true	true	true	true	true	1	1	41	13	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	12	in,	60	63	3.62	3.66	true	true	true	true	true	1	1	5	2	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	13	similar	64	71	4.94	5.32	true	true	true	true	true	1	1	39	12	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	14	with	72	76	5.58	5.74	true	true	true	true	true	1	1	17	6	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	15	bedrooms	77	85	5.92	6.26	true	true	true	true	true	1	1	35	11	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	16	and	86	89	6.3	6.36	true	true	true	true	true	1	1	7	2	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	17	bathrooms	90	99	6.42	6.88	true	true	true	true	true	1	1	47	15	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	18	as	100	102	6.96	7	true	true	true	true	true	1	1	5	2	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	19	well	103	107	7.08	7.28	true	true	true	true	true	1	1	21	7	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	20	and	108	111	7.88	8.02	true	true	true	true	true	1	1	15	5	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	21	hopefully	112	121	8.4	8.76	true	true	true	true	true	1	1	37	11	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	22	the	122	125	9.12	9.22	true	true	true	true	true	1	1	11	4	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	23	complexes	126	135	9.4	9.88	true	true	true	true	true	1	1	49	15	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	24	have	136	140	9.94	10.06	true	true	true	true	true	1	1	13	4	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	25	similar	141	148	10.16	10.5	true	true	true	true	true	1	1	35	11	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0053	-tPCytz4rww	12	26	amenities.	149	159	10.62	11.12	true	true	true	true	true	1	1	51	16	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0054	-tPCytz4rww	16	1	So	0	2	0.58	0.72	true	true	true	true	true	1	1	15	5	true	asr_disagreement			false	true	true	true
sample_0054	-tPCytz4rww	16	2	make	3	7	0.96	1.1	true	true	true	true	true	1	1	15	5	true	asr_disagreement			false	true	true	true
sample_0054	-tPCytz4rww	16	3	sure	8	12	1.18	1.36	true	true	true	true	true	1	1	19	6	true	asr_disagreement			false	true	true	true
sample_0054	-tPCytz4rww	16	4	to	13	15	1.48	1.66	true	true	true	true	true	1	1	19	6	true	asr_disagreement			false	true	true	true
sample_0054	-tPCytz4rww	16	5	get	16	19	1.92	2.04	true	true	true	true	true	1	1	13	5	true	asr_disagreement			false	true	true	true
sample_0054	-tPCytz4rww	16	6	a	20	21	2.1	2.12	true	true	true	true	true	1	1	3	1	true	asr_disagreement			false	true	true	true
sample_0054	-tPCytz4rww	16	7	through	22	29	2.18	2.5	true	true	true	true	true	1	1	33	10	true	asr_disagreement			false	true	true	true
sample_0054	-tPCytz4rww	16	8	or	30	32	3.14	3.2	true	true	true	true	true	1	1	7	2	true	asr_disagreement			false	true	true	true
sample_0054	-tPCytz4rww	16	9	to	33	35	4.26	4.34	true	true	true	true	true	1	1	9	4	true	asr_disagreement			false	true	true	true
sample_0054	-tPCytz4rww	16	10	do	36	38	4.42	4.52	true	true	true	true	true	1	1	11	4	true	asr_disagreement			false	true	true	true
sample_0054	-tPCytz4rww	16	11	a	39	40	4.66	4.68	true	true	true	true	true	1	1	3	2	true	asr_disagreement			false	true	true	true
sample_0054	-tPCytz4rww	16	12	through	41	48	4.8	5.1	true	true	true	true	true	1	1	31	9	true	asr_disagreement			false	true	true	true
sample_0054	-tPCytz4rww	16	13	cleaning	49	57	5.18	5.54	true	true	true	true	true	1	1	37	12	true	asr_disagreement			false	true	true	true
sample_0054	-tPCytz4rww	16	14	of	58	60	5.84	5.88	true	true	true	true	true	1	1	5	2	true	asr_disagreement			false	true	true	true
sample_0054	-tPCytz4rww	16	15	the	61	64	6.02	6.08	true	true	true	true	true	1	1	7	3	true	asr_disagreement			false	true	true	true
sample_0054	-tPCytz4rww	16	16	property.	65	74	6.14	6.58	true	true	true	true	true	1	1	45	14	true	asr_disagreement			false	true	true	true
sample_0055	-tPCytz4rww	18	1	Do	0	2	0.54	0.64	true	true	true	true	true	1	1	11	4	false				false	true	true	true
sample_0055	-tPCytz4rww	18	2	so	3	5	0.76	0.92	true	true	true	true	true	1	1	17	6	false				false	true	true	true
sample_0055	-tPCytz4rww	18	3	and	6	9	1.52	1.62	true	true	true	true	true	1	1	11	4	false				false	true	true	true
sample_0055	-tPCytz4rww	18	4	as	10	12	1.7	1.76	true	true	true	true	true	1	1	7	2	false				false	true	true	true
sample_0055	-tPCytz4rww	18	5	well	13	17	1.82	2.04	true	true	true	true	true	1	1	23	8	false				false	true	true	true
sample_0055	-tPCytz4rww	18	6	you'll	18	24	2.56	2.78	true	true	true	true	true	1	1	23	8	false				false	true	true	true
sample_0055	-tPCytz4rww	18	7	also	25	29	2.82	3.02	true	true	true	true	true	1	1	21	7	false				false	true	true	true
sample_0055	-tPCytz4rww	18	8	want	30	34	3.12	3.32	true	true	true	true	true	1	1	21	7	false				false	true	true	true
sample_0055	-tPCytz4rww	18	9	to	35	37	3.4	3.54	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0055	-tPCytz4rww	18	10	remove	38	44	3.68	3.94	true	true	true	true	true	1	1	27	9	false				false	true	true	true
sample_0055	-tPCytz4rww	18	11	any	45	48	4	4.12	true	true	true	true	true	1	1	13	4	false				false	true	true	true
sample_0055	-tPCytz4rww	18	12	clutter	49	56	4.22	4.52	true	true	true	true	true	1	1	31	10	false				false	true	true	true
sample_0055	-tPCytz4rww	18	13	from	57	61	4.56	4.68	true	true	true	true	true	1	1	13	5	false				false	true	true	true
sample_0055	-tPCytz4rww	18	14	that	62	66	5	5.1	true	true	true	true	true	1	1	11	3	false				false	true	true	true
sample_0055	-tPCytz4rww	18	15	you've	67	73	5.16	5.34	true	true	true	true	true	1	1	19	7	false				false	true	true	true
sample_0055	-tPCytz4rww	18	16	accumulated.	74	86	5.38	6.02	true	true	true	true	true	1	1	65	20	false				false	true	true	true
