file_id,modality,position_0based,text_fragment,class_probability_delta,word_1based,word,start_s,end_s,video_frame_0based,video_frame_time_s,mapping_status
07,vision,37,dealers,3.039836883544922e-05,28,dealers,11.76,12.14,358,11.933333,automatic_candidate
07,text,38,and,-2.110004425048828e-05,29,and,12.22,12.3,368,12.266667,automatic_candidate
07,vision,41,philatelic,-2.014636993408203e-05,30,philatelic,12.38,12.82,378,12.6,automatic_candidate
07,audio,16,28,-1.6689300537109375e-05,11,28,3.54,3.94,112,3.733333,automatic_candidate
07,audio,13,in,7.152557373046875e-06,8,in,2.88,2.92,87,2.9,automatic_candidate
08,text,8,Universal,0.12198370695114136,7,Universal,2.04,2.5,68,2.266667,automatic_candidate
08,text,10,Grand,0.08057713508605957,9,Grand,3.38,3.68,106,3.533333,automatic_candidate
08,text,2,brings,0.05956530570983887,2,brings,0.86,1.06,29,0.966667,automatic_candidate
08,text,11,Challenge,0.033767521381378174,10,Challenge,3.7800000000000002,4.26,121,4.033333,automatic_candidate
08,text,5,tonight,0.031772077083587646,5,"tonight,",1.46,1.8,49,1.633333,automatic_candidate
08,text,4,to,0.029374897480010986,4,to,1.26,1.34,39,1.3,automatic_candidate
08,text,9,Design,0.025757670402526855,8,Design,2.6,3.04,85,2.833333,automatic_candidate
08,text,7,the,0.022274136543273926,6,the,1.84,1.92,56,1.866667,automatic_candidate
08,audio,3,us,0.02029407024383545,3,us,1.1400000000000001,1.2,35,1.166667,automatic_candidate
08,text,3,us,0.0185319185256958,3,us,1.1400000000000001,1.2,35,1.166667,automatic_candidate
08,text,6,",",0.016807377338409424,5,"tonight,",1.46,1.8,49,1.633333,automatic_candidate
08,audio,1,That,0.015653371810913086,1,That,0.64,0.78,21,0.7,automatic_candidate
08,audio,2,brings,0.015610277652740479,2,brings,0.86,1.06,29,0.966667,automatic_candidate
08,audio,11,Challenge,0.015421390533447266,10,Challenge,3.7800000000000002,4.26,121,4.033333,automatic_candidate
08,vision,6,",",-0.01403200626373291,5,"tonight,",1.46,1.8,49,1.633333,automatic_candidate
08,text,1,That,0.013348937034606934,1,That,0.64,0.78,21,0.7,automatic_candidate
08,audio,4,to,0.013285934925079346,4,to,1.26,1.34,39,1.3,automatic_candidate
08,audio,6,",",0.012363910675048828,5,"tonight,",1.46,1.8,49,1.633333,automatic_candidate
08,vision,5,tonight,-0.012281596660614014,5,"tonight,",1.46,1.8,49,1.633333,automatic_candidate
08,vision,11,Challenge,-0.0108223557472229,10,Challenge,3.7800000000000002,4.26,121,4.033333,automatic_candidate
08,audio,9,Design,0.010135233402252197,8,Design,2.6,3.04,85,2.833333,automatic_candidate
08,vision,4,to,-0.009642839431762695,4,to,1.26,1.34,39,1.3,automatic_candidate
08,audio,5,tonight,0.008645892143249512,5,"tonight,",1.46,1.8,49,1.633333,automatic_candidate
08,vision,7,the,-0.00830841064453125,6,the,1.84,1.92,56,1.866667,automatic_candidate
08,audio,10,Grand,0.007344722747802734,9,Grand,3.38,3.68,106,3.533333,automatic_candidate
08,vision,3,us,-0.006622314453125,3,us,1.1400000000000001,1.2,35,1.166667,automatic_candidate
08,audio,7,the,0.0064299702644348145,6,the,1.84,1.92,56,1.866667,automatic_candidate
08,vision,10,Grand,-0.005750477313995361,9,Grand,3.38,3.68,106,3.533333,automatic_candidate
08,vision,1,That,-0.005749106407165527,1,That,0.64,0.78,21,0.7,automatic_candidate
08,audio,8,Universal,0.005162417888641357,7,Universal,2.04,2.5,68,2.266667,automatic_candidate
08,vision,2,brings,-0.004977762699127197,2,brings,0.86,1.06,29,0.966667,automatic_candidate
08,vision,9,Design,-0.0020071864128112793,8,Design,2.6,3.04,85,2.833333,automatic_candidate
08,vision,8,Universal,-0.0013099908828735352,7,Universal,2.04,2.5,68,2.266667,automatic_candidate
09,text,7,not,0.002760171890258789,4,not,1.36,1.46,42,1.4,automatic_candidate
09,text,6,did,0.001345515251159668,3,did,1.22,1.32,38,1.266667,automatic_candidate
09,text,16,not,0.00057220458984375,12,not,3.04,3.14,93,3.1,automatic_candidate
09,vision,7,not,0.0003783702850341797,4,not,1.36,1.46,42,1.4,automatic_candidate
09,text,8,like,0.0003380775451660156,5,like,1.48,1.6,46,1.533333,automatic_candidate
09,text,17,recommend,0.000319063663482666,13,recommend,3.2,3.62,102,3.4,automatic_candidate
09,vision,6,did,0.00019031763076782227,3,did,1.22,1.32,38,1.266667,automatic_candidate
09,text,15,would,0.00016605854034423828,11,would,2.88,3.02,88,2.933333,automatic_candidate
09,audio,7,not,-0.00013649463653564453,4,not,1.36,1.46,42,1.4,automatic_candidate
09,text,5,I,0.00012218952178955078,2,I,1.12,1.1400000000000001,34,1.133333,automatic_candidate
09,text,9,this,0.0001169443130493164,6,this,1.6400000000000001,1.74,51,1.7,automatic_candidate
09,text,4,),9.40561294555664e-05,1,(uhh),0.48,0.84,20,0.666667,automatic_candidate
09,text,3,uhh,8.90493392944336e-05,1,(uhh),0.48,0.84,20,0.666667,automatic_candidate
09,vision,16,not,8.606910705566406e-05,12,not,3.04,3.14,93,3.1,automatic_candidate
09,text,1,(,7.82012939453125e-05,1,(uhh),0.48,0.84,20,0.666667,automatic_candidate
09,audio,16,not,-7.402896881103516e-05,12,not,3.04,3.14,93,3.1,automatic_candidate
09,text,2,uhh,6.788969039916992e-05,1,(uhh),0.48,0.84,20,0.666667,automatic_candidate
09,text,18,it,6.240606307983398e-05,14,it,4.12,4.34,127,4.233333,automatic_candidate
09,audio,6,did,-5.716085433959961e-05,3,did,1.22,1.32,38,1.266667,automatic_candidate
09,text,12,all,4.374980926513672e-05,9,"all,",2.52,2.64,77,2.566667,automatic_candidate
09,vision,11,at,-3.421306610107422e-05,8,at,2.2800000000000002,2.32,69,2.3,automatic_candidate
09,vision,12,all,-3.266334533691406e-05,9,"all,",2.52,2.64,77,2.566667,automatic_candidate
09,text,10,movie,3.141164779663086e-05,7,movie,1.8800000000000001,2.24,62,2.066667,automatic_candidate
09,text,13,",",3.141164779663086e-05,9,"all,",2.52,2.64,77,2.566667,automatic_candidate
09,vision,8,like,3.1054019927978516e-05,5,like,1.48,1.6,46,1.533333,automatic_candidate
09,vision,15,would,-3.075599670410156e-05,11,would,2.88,3.02,88,2.933333,automatic_candidate
09,text,14,I,3.045797348022461e-05,10,I,2.8000000000000003,2.82,84,2.8,automatic_candidate
09,vision,13,",",-2.872943878173828e-05,9,"all,",2.52,2.64,77,2.566667,automatic_candidate
09,vision,14,I,-2.7000904083251953e-05,10,I,2.8000000000000003,2.82,84,2.8,automatic_candidate
09,vision,10,movie,-2.6881694793701172e-05,7,movie,1.8800000000000001,2.24,62,2.066667,automatic_candidate
09,vision,9,this,-2.1755695343017578e-05,6,this,1.6400000000000001,1.74,51,1.7,automatic_candidate
09,vision,4,),-2.0682811737060547e-05,1,(uhh),0.48,0.84,20,0.666667,automatic_candidate
09,vision,17,recommend,1.6391277313232422e-05,13,recommend,3.2,3.62,102,3.4,automatic_candidate
09,vision,1,(,-1.329183578491211e-05,1,(uhh),0.48,0.84,20,0.666667,automatic_candidate
09,audio,14,I,-1.1861324310302734e-05,10,I,2.8000000000000003,2.82,84,2.8,automatic_candidate
09,vision,2,uhh,-1.1265277862548828e-05,1,(uhh),0.48,0.84,20,0.666667,automatic_candidate
09,vision,3,uhh,-1.1265277862548828e-05,1,(uhh),0.48,0.84,20,0.666667,automatic_candidate
09,vision,18,it,-8.64267349243164e-06,14,it,4.12,4.34,127,4.233333,automatic_candidate
09,audio,15,would,-6.794929504394531e-06,11,would,2.88,3.02,88,2.933333,automatic_candidate
09,audio,12,all,-5.4836273193359375e-06,9,"all,",2.52,2.64,77,2.566667,automatic_candidate
09,audio,4,),-4.5299530029296875e-06,1,(uhh),0.48,0.84,20,0.666667,automatic_candidate
09,audio,10,movie,-3.814697265625e-06,7,movie,1.8800000000000001,2.24,62,2.066667,automatic_candidate
09,vision,5,I,3.814697265625e-06,2,I,1.12,1.1400000000000001,34,1.133333,automatic_candidate
09,audio,18,it,2.9802322387695312e-06,14,it,4.12,4.34,127,4.233333,automatic_candidate
09,audio,3,uhh,-2.86102294921875e-06,1,(uhh),0.48,0.84,20,0.666667,automatic_candidate
09,audio,9,this,-2.86102294921875e-06,6,this,1.6400000000000001,1.74,51,1.7,automatic_candidate
09,audio,1,(,-2.7418136596679688e-06,1,(uhh),0.48,0.84,20,0.666667,automatic_candidate
09,audio,2,uhh,-2.384185791015625e-06,1,(uhh),0.48,0.84,20,0.666667,automatic_candidate
09,audio,17,recommend,2.0265579223632812e-06,13,recommend,3.2,3.62,102,3.4,automatic_candidate
09,audio,13,",",-1.430511474609375e-06,9,"all,",2.52,2.64,77,2.566667,automatic_candidate
09,audio,8,like,1.0728836059570312e-06,5,like,1.48,1.6,46,1.533333,automatic_candidate
09,audio,5,I,-4.76837158203125e-07,2,I,1.12,1.1400000000000001,34,1.133333,automatic_candidate
09,text,11,at,-3.5762786865234375e-07,8,at,2.2800000000000002,2.32,69,2.3,automatic_candidate
09,audio,11,at,1.1920928955078125e-07,8,at,2.2800000000000002,2.32,69,2.3,automatic_candidate
10,text,29,pretty,0.10325115919113159,24,pretty,8.38,8.6,255,8.5,automatic_candidate
10,text,30,terrible,0.021078526973724365,25,terrible,8.68,9.200000000000001,268,8.933333,automatic_candidate
10,text,28,was,0.017963945865631104,23,was,7.5,7.66,227,7.566667,automatic_candidate
10,vision,29,pretty,0.008674919605255127,24,pretty,8.38,8.6,255,8.5,automatic_candidate
10,vision,30,terrible,0.0024707913398742676,25,terrible,8.68,9.200000000000001,268,8.933333,automatic_candidate
10,text,8,really,-0.0020936131477355957,6,really,2.04,2.2800000000000002,65,2.166667,automatic_candidate
10,audio,29,pretty,-0.0017569661140441895,24,pretty,8.38,8.6,255,8.5,automatic_candidate
10,vision,28,was,0.0016263127326965332,23,was,7.5,7.66,227,7.566667,automatic_candidate
10,text,9,do,-0.0011008381843566895,7,do,2.34,2.42,71,2.366667,automatic_candidate
10,text,7,I,-0.0007753372192382812,5,I,1.92,1.94,58,1.933333,automatic_candidate
10,text,10,like,-0.0005684494972229004,8,like,2.52,2.68,78,2.6,automatic_candidate
10,text,22,not,-0.000511467456817627,17,not,5.34,5.48,162,5.4,automatic_candidate
10,text,17,sometimes,-0.00047773122787475586,14,sometimes,4.26,4.96,138,4.6,automatic_candidate
10,audio,30,terrible,-0.0004019737243652344,25,terrible,8.68,9.200000000000001,268,8.933333,automatic_candidate
10,vision,8,really,-0.00036662817001342773,6,really,2.04,2.2800000000000002,65,2.166667,automatic_candidate
10,text,13,fluffy,-0.00035309791564941406,11,fluffy,3.2,3.52,101,3.366667,automatic_candidate
10,text,12,see,0.00033843517303466797,10,see,2.88,3.02,88,2.933333,automatic_candidate
10,text,25,but,0.00031310319900512695,20,but,6.74,6.86,204,6.8,automatic_candidate
10,text,27,one,0.0002900362014770508,22,one,7.3,7.42,221,7.366667,automatic_candidate
10,vision,9,do,-0.0002866387367248535,7,do,2.34,2.42,71,2.366667,automatic_candidate
10,vision,10,like,-0.00019085407257080078,8,like,2.52,2.68,78,2.6,automatic_candidate
10,text,15,flicks,0.00017940998077392578,13,flicks,3.9,4.18,121,4.033333,automatic_candidate
10,text,21,m,-0.0001755356788635254,16,I'm,5.2,5.26,157,5.233333,automatic_candidate
10,audio,28,was,-0.00017452239990234375,23,was,7.5,7.66,227,7.566667,automatic_candidate
10,audio,22,not,-0.00013273954391479492,17,not,5.34,5.48,162,5.4,automatic_candidate
10,vision,14,chick,-0.00012642145156860352,12,chick,3.64,3.84,112,3.733333,automatic_candidate
10,text,1,(,0.00012117624282836914,1,(umm),0.4,0.54,14,0.466667,automatic_candidate
10,text,3,),0.0001188516616821289,1,(umm),0.4,0.54,14,0.466667,automatic_candidate
10,vision,23,against,-0.00011742115020751953,18,against,5.8,6.18,180,6.0,automatic_candidate
10,vision,17,sometimes,-0.00011533498764038086,14,sometimes,4.26,4.96,138,4.6,automatic_candidate
10,vision,22,not,-0.00011265277862548828,17,not,5.34,5.48,162,5.4,automatic_candidate
10,text,5,you,0.0001049041748046875,3,you,1.34,1.42,41,1.366667,automatic_candidate
10,audio,12,see,-0.00010287761688232422,10,see,2.88,3.02,88,2.933333,automatic_candidate
10,vision,21,m,-0.00010180473327636719,16,I'm,5.2,5.26,157,5.233333,automatic_candidate
10,audio,9,do,-9.644031524658203e-05,7,do,2.34,2.42,71,2.366667,automatic_candidate
10,vision,11,to,-9.006261825561523e-05,9,to,2.74,2.8000000000000003,83,2.766667,automatic_candidate
10,vision,7,I,-8.89897346496582e-05,5,I,1.92,1.94,58,1.933333,automatic_candidate
10,vision,18,so,-8.803606033325195e-05,15,so,5.04,5.12,152,5.066667,automatic_candidate
10,vision,16,flicks,-7.915496826171875e-05,13,flicks,3.9,4.18,121,4.033333,automatic_candidate
10,vision,26,this,-7.683038711547852e-05,21,this,6.94,7.1000000000000005,211,7.033333,automatic_candidate
10,audio,11,to,-7.641315460205078e-05,9,to,2.74,2.8000000000000003,83,2.766667,automatic_candidate
10,text,19,I,-7.450580596923828e-05,16,I'm,5.2,5.26,157,5.233333,automatic_candidate
10,audio,10,like,7.444620132446289e-05,8,like,2.52,2.68,78,2.6,automatic_candidate
10,vision,20,',-7.265806198120117e-05,16,I'm,5.2,5.26,157,5.233333,automatic_candidate
10,text,2,umm,7.021427154541016e-05,1,(umm),0.4,0.54,14,0.466667,automatic_candidate
10,vision,6,know,-6.878376007080078e-05,4,know,1.46,1.58,46,1.533333,automatic_candidate
10,vision,24,that,-6.818771362304688e-05,19,that,6.34,6.6000000000000005,194,6.466667,automatic_candidate
10,vision,19,I,-6.80088996887207e-05,16,I'm,5.2,5.26,157,5.233333,automatic_candidate
10,text,14,chick,6.74128532409668e-05,12,chick,3.64,3.84,112,3.733333,automatic_candidate
10,vision,4,And,-6.61015510559082e-05,2,And,1.22,1.3,38,1.266667,automatic_candidate
10,audio,25,but,-6.574392318725586e-05,20,but,6.74,6.86,204,6.8,automatic_candidate
10,vision,3,),-6.574392318725586e-05,1,(umm),0.4,0.54,14,0.466667,automatic_candidate
10,audio,18,so,-6.42538070678711e-05,15,so,5.04,5.12,152,5.066667,automatic_candidate
10,vision,27,one,6.324052810668945e-05,22,one,7.3,7.42,221,7.366667,automatic_candidate
10,vision,13,fluffy,-5.9604644775390625e-05,11,fluffy,3.2,3.52,101,3.366667,automatic_candidate
10,vision,5,you,-5.704164505004883e-05,3,you,1.34,1.42,41,1.366667,automatic_candidate
10,audio,14,chick,-5.692243576049805e-05,12,chick,3.64,3.84,112,3.733333,automatic_candidate
10,vision,15,flicks,-5.6803226470947266e-05,13,flicks,3.9,4.18,121,4.033333,automatic_candidate
10,text,23,against,-5.5849552154541016e-05,18,against,5.8,6.18,180,6.0,automatic_candidate
10,audio,19,I,-5.424022674560547e-05,16,I'm,5.2,5.26,157,5.233333,automatic_candidate
10,text,24,that,5.1140785217285156e-05,19,that,6.34,6.6000000000000005,194,6.466667,automatic_candidate
10,text,26,this,5.066394805908203e-05,21,this,6.94,7.1000000000000005,211,7.033333,automatic_candidate
10,audio,13,fluffy,4.494190216064453e-05,11,fluffy,3.2,3.52,101,3.366667,automatic_candidate
10,audio,5,you,-4.45246696472168e-05,3,you,1.34,1.42,41,1.366667,automatic_candidate
10,text,16,flicks,4.4345855712890625e-05,13,flicks,3.9,4.18,121,4.033333,automatic_candidate
10,vision,25,but,-4.315376281738281e-05,20,but,6.74,6.86,204,6.8,automatic_candidate
10,audio,23,against,-4.1961669921875e-05,18,against,5.8,6.18,180,6.0,automatic_candidate
10,audio,8,really,-4.112720489501953e-05,6,really,2.04,2.2800000000000002,65,2.166667,automatic_candidate
10,audio,3,),-4.100799560546875e-05,1,(umm),0.4,0.54,14,0.466667,automatic_candidate
10,vision,1,(,-3.93986701965332e-05,1,(umm),0.4,0.54,14,0.466667,automatic_candidate
10,vision,2,umm,-3.927946090698242e-05,1,(umm),0.4,0.54,14,0.466667,automatic_candidate
10,audio,4,And,-3.904104232788086e-05,2,And,1.22,1.3,38,1.266667,automatic_candidate
10,audio,26,this,-3.451108932495117e-05,21,this,6.94,7.1000000000000005,211,7.033333,automatic_candidate
10,audio,15,flicks,-3.218650817871094e-05,13,flicks,3.9,4.18,121,4.033333,automatic_candidate
10,audio,24,that,-3.0279159545898438e-05,19,that,6.34,6.6000000000000005,194,6.466667,automatic_candidate
10,audio,2,umm,-2.9861927032470703e-05,1,(umm),0.4,0.54,14,0.466667,automatic_candidate
10,audio,6,know,-2.950429916381836e-05,4,know,1.46,1.58,46,1.533333,automatic_candidate
10,audio,27,one,-2.7179718017578125e-05,22,one,7.3,7.42,221,7.366667,automatic_candidate
10,audio,17,sometimes,2.6047229766845703e-05,14,sometimes,4.26,4.96,138,4.6,automatic_candidate
10,audio,16,flicks,-2.3543834686279297e-05,13,flicks,3.9,4.18,121,4.033333,automatic_candidate
10,text,20,',2.0325183868408203e-05,16,I'm,5.2,5.26,157,5.233333,automatic_candidate
10,vision,12,see,-1.806020736694336e-05,10,see,2.88,3.02,88,2.933333,automatic_candidate
10,text,18,so,-1.6748905181884766e-05,15,so,5.04,5.12,152,5.066667,automatic_candidate
10,audio,7,I,1.436471939086914e-05,5,I,1.92,1.94,58,1.933333,automatic_candidate
10,audio,20,',-1.245737075805664e-05,16,I'm,5.2,5.26,157,5.233333,automatic_candidate
10,text,6,know,1.239776611328125e-05,4,know,1.46,1.58,46,1.533333,automatic_candidate
10,audio,1,(,-1.049041748046875e-05,1,(umm),0.4,0.54,14,0.466667,automatic_candidate
10,audio,21,m,-9.417533874511719e-06,16,I'm,5.2,5.26,157,5.233333,automatic_candidate
10,text,11,to,9.238719940185547e-06,9,to,2.74,2.8000000000000003,83,2.766667,automatic_candidate
10,text,4,And,-7.748603820800781e-07,2,And,1.22,1.3,38,1.266667,automatic_candidate
11,text,4,ashamed,0.04484039545059204,4,ashamed,0.92,1.34,34,1.133333,review
11,text,3,be,0.03659665584564209,3,be,0.78,0.86,25,0.833333,review
11,text,5,to,0.011404037475585938,5,to,3.22,3.2800000000000002,97,3.233333,review
11,text,2,would,0.007238328456878662,2,would,0.62,0.74,20,0.666667,review
11,audio,4,ashamed,-0.00650101900100708,4,ashamed,0.92,1.34,34,1.133333,review
11,vision,4,ashamed,0.0064811110496521,4,ashamed,0.92,1.34,34,1.133333,review
11,vision,3,be,0.00588303804397583,3,be,0.78,0.86,25,0.833333,review
11,text,6,have,0.005400240421295166,6,have,3.34,3.46,102,3.4,review
11,vision,5,to,0.003992736339569092,5,to,3.22,3.2800000000000002,97,3.233333,review
11,audio,3,be,-0.00344240665435791,3,be,0.78,0.86,25,0.833333,review
11,audio,2,would,-0.002643585205078125,2,would,0.62,0.74,20,0.666667,review
11,audio,5,to,-0.002556920051574707,5,to,3.22,3.2800000000000002,97,3.233333,review
11,text,7,made,0.002327442169189453,7,made,3.52,3.68,108,3.6,review
11,audio,6,have,-0.0019342899322509766,6,have,3.34,3.46,102,3.4,review
11,vision,2,would,0.001904606819152832,2,would,0.62,0.74,20,0.666667,review
11,text,12,was,0.0016019940376281738,12,was,4.62,4.7,140,4.666667,review
11,text,14,director,0.0014142990112304688,14,director,4.82,5.26,151,5.033333,review
11,vision,6,have,0.0013388395309448242,6,have,3.34,3.46,102,3.4,review
11,text,8,this,-0.0010085701942443848,8,this,3.72,3.86,114,3.8,review
11,text,10,if,-0.0009159445762634277,10,if,4.42,4.46,133,4.433333,review
11,vision,12,was,-0.0008640289306640625,12,was,4.62,4.7,140,4.666667,review
11,vision,8,this,-0.0008422732353210449,8,this,3.72,3.86,114,3.8,review
11,vision,9,film,-0.0008311271667480469,9,film,3.92,4.14,121,4.033333,review
11,vision,13,a,-0.0007974505424499512,13,a,4.76,4.78,143,4.766667,review
11,vision,10,if,-0.000785529613494873,10,if,4.42,4.46,133,4.433333,review
11,audio,7,made,-0.0007381439208984375,7,made,3.52,3.68,108,3.6,review
11,text,1,I,0.0006486177444458008,1,I,0.56,0.58,17,0.566667,review
11,vision,11,I,-0.0006389617919921875,11,I,4.54,4.5600000000000005,137,4.566667,review
11,text,9,film,0.0005117654800415039,9,film,3.92,4.14,121,4.033333,review
11,audio,11,I,-0.0004724264144897461,11,I,4.54,4.5600000000000005,137,4.566667,review
11,text,13,a,0.0004550814628601074,13,a,4.76,4.78,143,4.766667,review
11,audio,12,was,-0.00039511919021606445,12,was,4.62,4.7,140,4.666667,review
11,vision,7,made,0.00036841630935668945,7,made,3.52,3.68,108,3.6,review
11,audio,14,director,-0.0003497600555419922,14,director,4.82,5.26,151,5.033333,review
11,audio,9,film,-0.00033783912658691406,9,film,3.92,4.14,121,4.033333,review
11,vision,14,director,-0.00032448768615722656,14,director,4.82,5.26,151,5.033333,review
11,text,11,I,0.0003018975257873535,11,I,4.54,4.5600000000000005,137,4.566667,review
11,vision,1,I,-0.00028520822525024414,1,I,0.56,0.58,17,0.566667,review
11,audio,13,a,-0.0001462101936340332,13,a,4.76,4.78,143,4.766667,review
11,audio,1,I,7.206201553344727e-05,1,I,0.56,0.58,17,0.566667,review
11,audio,8,this,-6.407499313354492e-05,8,this,3.72,3.86,114,3.8,review
11,audio,10,if,-3.230571746826172e-05,10,if,4.42,4.46,133,4.433333,review
12,text,41,low,0.11700451374053955,35,low.,12.02,12.26,364,12.133333,automatic_candidate
12,text,40,very,0.038558900356292725,34,very,11.74,11.94,355,11.833333,automatic_candidate
12,audio,41,low,-0.018728971481323242,35,low.,12.02,12.26,364,12.133333,automatic_candidate
12,vision,41,low,0.018283724784851074,35,low.,12.02,12.26,364,12.133333,automatic_candidate
12,text,23,fault,0.014024496078491211,20,fault,7.8,8.0,237,7.9,automatic_candidate
12,text,30,let,0.012947022914886475,26,let,9.08,9.22,274,9.133333,automatic_candidate
12,text,34,sag,0.012634098529815674,29,"sag,",9.94,10.3,304,10.133333,automatic_candidate
12,audio,40,very,-0.011142194271087646,34,very,11.74,11.94,355,11.833333,automatic_candidate
12,text,33,sag,0.010668337345123291,29,"sag,",9.94,10.3,304,10.133333,automatic_candidate
12,text,8,good,-0.008056938648223877,7,good,2.82,2.98,87,2.9,automatic_candidate
12,text,26,own,0.006481528282165527,23,"own,",8.46,8.540000000000001,255,8.5,automatic_candidate
12,vision,40,very,0.005999147891998291,34,very,11.74,11.94,355,11.833333,automatic_candidate
12,audio,30,let,-0.004928171634674072,26,let,9.08,9.22,274,9.133333,automatic_candidate
12,text,22,by,0.004617035388946533,19,by,7.5600000000000005,7.68,229,7.633333,automatic_candidate
12,audio,33,sag,-0.004469454288482666,29,"sag,",9.94,10.3,304,10.133333,automatic_candidate
12,audio,23,fault,-0.0044474005699157715,20,fault,7.8,8.0,237,7.9,automatic_candidate
12,vision,42,.,0.004271209239959717,35,low.,12.02,12.26,364,12.133333,automatic_candidate
12,audio,26,own,-0.004139721393585205,23,"own,",8.46,8.540000000000001,255,8.5,automatic_candidate
12,text,42,.,0.004014372825622559,35,low.,12.02,12.26,364,12.133333,automatic_candidate
12,text,29,have,0.00397181510925293,25,have,8.88,9.02,268,8.933333,automatic_candidate
12,text,39,is,0.003870368003845215,33,is,11.620000000000001,11.68,349,11.633333,automatic_candidate
12,text,18,own,0.0038069486618041992,16,"own,",6.26,6.38,190,6.333333,automatic_candidate
12,audio,18,own,-0.00375443696975708,16,"own,",6.26,6.38,190,6.333333,automatic_candidate
12,text,24,of,0.003396272659301758,21,of,8.08,8.120000000000001,243,8.1,automatic_candidate
12,audio,34,sag,-0.003382861614227295,29,"sag,",9.94,10.3,304,10.133333,automatic_candidate
12,text,13,by,0.0032948851585388184,11,by,5.14,5.26,156,5.2,automatic_candidate
12,text,21,perhaps,0.003123164176940918,18,perhaps,7.1000000000000005,7.48,219,7.3,automatic_candidate
12,audio,8,good,0.003032386302947998,7,good,2.82,2.98,87,2.9,automatic_candidate
12,text,36,and,0.0030015110969543457,30,and,10.620000000000001,10.74,320,10.666667,automatic_candidate
12,text,14,no,0.0029154419898986816,12,no,5.38,5.46,163,5.433333,automatic_candidate
12,text,15,fault,0.0027137398719787598,13,fault,5.58,5.78,170,5.666667,automatic_candidate
12,text,7,had,0.002679765224456787,6,had,2.5,2.7,78,2.6,automatic_candidate
12,vision,30,let,0.0024688243865966797,26,let,9.08,9.22,274,9.133333,automatic_candidate
12,audio,29,have,-0.002353489398956299,25,have,8.88,9.02,268,8.933333,automatic_candidate
12,audio,42,.,0.0022239089012145996,35,low.,12.02,12.26,364,12.133333,automatic_candidate
12,vision,23,fault,0.001996934413909912,20,fault,7.8,8.0,237,7.9,automatic_candidate
12,text,2,worse,0.0017017126083374023,2,"worse,",0.72,1.06,27,0.9,automatic_candidate
12,audio,36,and,-0.0016400814056396484,30,and,10.620000000000001,10.74,320,10.666667,automatic_candidate
12,vision,39,is,0.0015172958374023438,33,is,11.620000000000001,11.68,349,11.633333,automatic_candidate
12,vision,33,sag,0.0015078186988830566,29,"sag,",9.94,10.3,304,10.133333,automatic_candidate
12,vision,22,by,0.0014426708221435547,19,by,7.5600000000000005,7.68,229,7.633333,automatic_candidate
12,text,31,their,0.0014159083366394043,27,their,9.26,9.4,280,9.333333,automatic_candidate
12,audio,4,an,-0.0013821721076965332,3,an,1.16,1.2,35,1.166667,automatic_candidate
12,vision,34,sag,0.0013605356216430664,29,"sag,",9.94,10.3,304,10.133333,automatic_candidate
12,audio,15,fault,-0.0013448596000671387,13,fault,5.58,5.78,170,5.666667,automatic_candidate
12,audio,2,worse,-0.001340329647064209,2,"worse,",0.72,1.06,27,0.9,automatic_candidate
12,text,1,Or,0.0012877583503723145,1,Or,0.58,0.64,18,0.6,automatic_candidate
12,text,16,of,0.0012590885162353516,14,of,5.86,5.9,176,5.866667,automatic_candidate
12,audio,10,",",-0.0012445449829101562,8,"credit,",3.08,3.4,97,3.233333,automatic_candidate
12,audio,21,perhaps,-0.001160264015197754,18,perhaps,7.1000000000000005,7.48,219,7.3,automatic_candidate
12,vision,29,have,0.001104891300201416,25,have,8.88,9.02,268,8.933333,automatic_candidate
12,audio,3,",",-0.0010996460914611816,2,"worse,",0.72,1.06,27,0.9,automatic_candidate
12,vision,31,their,0.0010974407196044922,27,their,9.26,9.4,280,9.333333,automatic_candidate
12,audio,7,had,-0.0010923147201538086,6,had,2.5,2.7,78,2.6,automatic_candidate
12,text,11,but,0.0010895133018493652,9,but,3.88,4.04,119,3.966667,automatic_candidate
12,text,6,previously,0.0010597705841064453,5,previously,1.94,2.42,65,2.166667,automatic_candidate
12,audio,28,they,-0.0010465383529663086,24,they,8.66,8.82,262,8.733333,automatic_candidate
12,audio,5,individual,-0.0010331273078918457,4,individual,1.26,1.74,45,1.5,automatic_candidate
12,vision,1,Or,-0.000925600528717041,1,Or,0.58,0.64,18,0.6,automatic_candidate
12,vision,4,an,-0.0009018182754516602,3,an,1.16,1.2,35,1.166667,automatic_candidate
12,text,9,credit,-0.0008894205093383789,8,"credit,",3.08,3.4,97,3.233333,automatic_candidate
12,text,25,their,0.0008751153945922852,22,their,8.18,8.34,248,8.266667,automatic_candidate
12,vision,24,of,0.0008662939071655273,21,of,8.08,8.120000000000001,243,8.1,automatic_candidate
12,vision,32,credit,0.0008572936058044434,28,credit,9.48,9.76,289,9.633333,automatic_candidate
12,audio,39,is,-0.0008431673049926758,33,is,11.620000000000001,11.68,349,11.633333,automatic_candidate
12,vision,7,had,-0.0008395910263061523,6,had,2.5,2.7,78,2.6,automatic_candidate
12,vision,10,",",-0.0008009076118469238,8,"credit,",3.08,3.4,97,3.233333,automatic_candidate
12,text,12,usually,-0.0007994174957275391,10,usually,4.64,4.88,143,4.766667,automatic_candidate
12,vision,11,but,-0.0007957220077514648,9,but,3.88,4.04,119,3.966667,automatic_candidate
